REC_ID,Species,Continent.of.Origin,Country.of.Origin,Harvest.Year,Expiration,Variety,Color,Processing.Method,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Uniformity,Clean.Cup,Sweetness,Moisture,Quakers,Category.One.Defects,Category.Two.Defects,id
154,Arabica,North America,Costa Rica,2012.0,03/12/14,Bourbon,Bluish-Green,Semi-washed / Semi-pulped,7.75,7.83,7.75,8.0,7.83,7.67,10.0,10.0,10.0,0.12,0,0,2,CRI
155,Arabica,South America,Colombia,2012.0,10/09/13,Caturra,Green,Washed / Wet,7.42,7.67,7.75,7.75,8.08,7.83,10.0,10.0,10.0,0.11,0,0,6,COL
156,Arabica,South America,Brazil,2011.0,12/22/12,Bourbon,Green,Semi-washed / Semi-pulped,8.0,8.0,7.75,7.75,7.58,7.75,10.0,10.0,10.0,0.12,0,0,2,BRA
157,Arabica,South America,Brazil,2011.0,12/02/12,Catuai,Blue-Green,Semi-washed / Semi-pulped,8.5,8.0,7.5,7.75,7.5,7.83,10.0,10.0,10.0,0.11,0,0,1,BRA
158,Arabica,North America,Costa Rica,2017.0,11/28/18,Caturra,Bluish-Green,Washed / Wet,7.92,7.67,7.92,7.75,7.67,7.58,10.0,10.0,10.0,0.1,0,0,2,CRI
159,Arabica,Africa,Uganda,2016.0,03/14/18,SL14,Green,Washed / Wet,7.92,7.75,7.67,7.75,7.83,7.75,10.0,10.0,10.0,0.11,0,0,1,UGA
160,Arabica,Asia,China,2015.0,04/06/17,Catimor,Green,Washed / Wet,7.75,7.92,7.67,7.83,7.75,7.67,10.0,10.0,10.0,0.1,0,0,1,CHN
161,Arabica,North America,Costa Rica,2014.0,07/05/16,Caturra,Green,Washed / Wet,7.92,7.83,7.83,7.83,7.58,7.58,10.0,10.0,10.0,0.11,0,0,0,CRI
162,Arabica,South America,Colombia,2015.0,06/04/16,Other,Green,Washed / Wet,8.08,7.67,7.83,7.83,7.67,7.67,10.0,10.0,10.0,0.12,0,1,0,COL
163,Arabica,Asia,China,2013.0,06/16/15,Other,Green,Washed / Wet,7.67,8.0,7.75,7.83,7.75,7.58,10.0,10.0,10.0,0.0,0,0,2,CHN
164,Arabica,North America,Guatemala,2013.0,02/26/14,Bourbon,Green,Washed / Wet,8.17,7.83,7.67,7.83,7.67,7.83,10.0,10.0,10.0,0.11,0,0,2,GTM
165,Arabica,Africa,Kenya,2012.0,09/16/13,SL28,Blue-Green,Washed / Wet,7.92,7.83,7.67,8.0,7.67,7.75,10.0,10.0,10.0,0.11,0,0,0,KEN
166,Arabica,North America,Mexico,2012.0,07/11/13,Typica,Green,Washed / Wet,8.0,7.92,7.42,8.08,7.5,7.67,10.0,10.0,10.0,0.12,0,0,0,MEX
167,Arabica,North America,Mexico,2012.0,06/06/13,Typica,,Washed / Wet,7.92,7.83,7.75,7.75,7.75,7.83,10.0,10.0,10.0,0.11,0,0,4,MEX
168,Arabica,North America,Guatemala,2012.0,02/15/13,Bourbon,Green,Washed / Wet,7.67,8.0,7.67,8.0,7.5,7.83,10.0,10.0,10.0,0.11,0,0,2,GTM
169,Arabica,South America,Brazil,,03/22/12,,,,7.81,7.81,7.88,7.75,7.38,8.25,9.5,10.0,10.0,0.0,0,0,4,BRA
170,Arabica,South America,Brazil,,03/21/12,,,,8.17,7.67,7.75,7.75,7.67,7.75,10.0,10.0,10.0,0.0,0,2,0,BRA
171,Arabica,North America,Costa Rica,2016.0,03/23/18,Caturra,Blue-Green,Washed / Wet,7.58,7.83,7.83,8.0,7.67,7.58,10.0,10.0,10.0,0.1,0,0,3,CRI
172,Arabica,Asia,Indonesia,2017.0,03/14/18,Mandheling,Blue-Green,Other,7.67,7.67,7.83,7.58,7.83,7.83,10.0,10.0,10.0,0.0,0,0,3,IDN
173,Arabica,South America,Colombia,2015.0,01/24/17,Caturra,Green,Natural / Dry,7.92,7.83,7.75,7.67,7.92,7.67,10.0,10.0,10.0,0.0,0,0,1,COL
174,Arabica,South America,Colombia,2014.0,07/09/15,Caturra,Green,Washed / Wet,7.92,7.75,7.67,7.92,7.67,7.75,10.0,10.0,10.0,0.0,0,0,3,COL
175,Arabica,Asia,Taiwan,2012.0,07/10/14,Typica,Blue-Green,Washed / Wet,7.83,7.83,7.75,8.0,7.5,7.75,10.0,10.0,10.0,0.11,0,0,0,TWN
176,Arabica,North America,United States,2012.0,01/21/14,Hawaiian Kona,Blue-Green,Natural / Dry,7.92,7.92,7.5,7.83,7.5,7.92,10.0,10.0,10.0,0.11,0,0,1,USA
177,Arabica,North America,Mexico,2012.0,06/06/13,Pacamara,,Washed / Wet,7.75,7.92,7.75,7.67,7.83,7.67,10.0,10.0,10.0,0.12,0,2,4,MEX
178,Arabica,Africa,Ethiopia,2009.0,06/17/11,,,,7.5,7.75,7.83,7.92,7.92,7.75,10.0,10.0,10.0,0.2,0,0,2,ETH
179,Arabica,Africa,Kenya,2017.0,08/03/18,SL28,Green,Washed / Wet,7.33,7.58,7.83,7.75,7.75,7.92,10.0,10.0,10.0,0.11,0,0,4,KEN
180,Arabica,North America,Honduras,2016.0,05/11/18,Caturra,Green,,7.92,8.0,7.75,7.67,7.67,7.75,10.0,10.0,10.0,0.1,0,0,3,HND
181,Arabica,South America,Colombia,2016.0,02/20/18,Caturra,Green,Washed / Wet,7.58,7.75,7.5,7.83,7.67,8.5,10.0,10.0,10.0,0.0,3,0,5,COL
182,Arabica,North America,Honduras,2016.0,04/04/17,Catuai,Green,Washed / Wet,7.58,7.92,7.58,7.75,7.92,7.75,10.0,10.0,10.0,0.11,1,0,2,HND
183,Arabica,South America,Colombia,2016.0,02/15/17,,,,7.67,7.67,7.75,7.83,7.75,7.83,10.0,10.0,10.0,0.0,2,0,4,COL
184,Arabica,South America,Colombia,2015.0,04/28/16,Caturra,Green,Natural / Dry,7.75,7.67,8.0,7.67,8.08,7.83,10.0,10.0,10.0,0.11,0,6,0,COL
185,Arabica,South America,Colombia,2013.0,07/19/14,Caturra,Green,Washed / Wet,7.75,7.58,7.33,7.83,7.58,8.08,10.0,10.0,10.0,0.0,0,0,0,COL
186,Arabica,North America,Mexico,2012.0,07/27/13,Typica,Blue-Green,Washed / Wet,8.0,7.75,7.75,7.83,7.5,7.67,10.0,10.0,10.0,0.12,0,0,1,MEX
187,Arabica,South America,Brazil,2011.0,10/27/12,Yellow Bourbon,,,8.17,8.0,7.5,7.75,7.5,7.67,10.0,10.0,10.0,0.0,0,0,4,BRA
188,Arabica,South America,Brazil,2011.0,10/27/12,,,,8.0,8.0,7.5,7.5,7.67,7.75,10.0,10.0,10.0,0.02,0,0,2,BRA
189,Arabica,Africa,Ethiopia,,06/13/12,,,,7.75,7.75,7.92,7.75,7.5,7.92,10.0,10.0,10.0,0.0,0,0,1,ETH
190,Arabica,North America,Guatemala,2009.0,04/30/11,,,,7.5,7.67,7.75,7.67,7.92,7.92,10.0,10.0,10.0,0.04,0,1,1,GTM
191,Arabica,Asia,Taiwan,2016.0,08/10/18,Typica,Blue-Green,Washed / Wet,7.92,7.75,7.75,7.67,7.67,7.83,10.0,10.0,10.0,0.12,0,0,0,TWN
192,Arabica,Asia,Thailand,2015.0,11/02/17,Catimor,Green,Natural / Dry,7.83,7.75,7.75,7.42,7.83,7.67,10.0,10.0,10.0,0.12,0,0,0,THA
193,Arabica,South America,Colombia,2016.0,08/05/17,Caturra,Green,Natural / Dry,7.83,7.58,7.75,7.58,7.67,8.0,10.0,10.0,10.0,0.11,0,0,2,COL
194,Arabica,North America,Guatemala,2016.0,05/23/17,Caturra,Green,Washed / Wet,7.75,7.75,7.58,7.92,7.75,7.75,10.0,10.0,10.0,0.11,4,0,4,GTM
195,Arabica,North America,Guatemala,2015.0,04/06/17,Caturra,Green,Washed / Wet,7.75,7.92,7.5,8.08,7.58,7.67,10.0,10.0,10.0,0.1,0,0,1,GTM
196,Arabica,Asia,China,2015.0,04/06/17,Catimor,Green,Natural / Dry,7.83,7.83,7.58,7.75,7.75,7.75,10.0,10.0,10.0,0.1,0,0,1,CHN
197,Arabica,South America,Colombia,2015.0,11/18/16,Caturra,Green,Washed / Wet,7.67,7.67,7.75,7.75,7.67,7.92,10.0,10.0,10.0,0.11,0,0,3,COL
198,Arabica,South America,Colombia,2015.0,10/25/16,Caturra,Green,Washed / Wet,7.83,7.67,7.75,7.58,7.92,7.75,10.0,10.0,10.0,0.12,0,4,2,COL
199,Arabica,South America,Colombia,2015.0,06/04/16,Other,Green,Washed / Wet,7.83,7.75,7.83,7.58,7.67,7.75,10.0,10.0,10.0,0.12,0,0,0,COL
200,Arabica,South America,Colombia,2015.0,04/28/16,Caturra,Green,Natural / Dry,7.42,7.67,7.83,7.75,7.92,7.83,10.0,10.0,10.0,0.12,0,3,0,COL
201,Arabica,Africa,Tanzania,2014.0,12/12/15,Other,Green,Washed / Wet,7.83,7.67,7.75,7.83,7.67,7.67,10.0,10.0,10.0,0.12,0,0,7,TZA
202,Arabica,Africa,Tanzania,2014.0,12/12/15,Other,Green,Washed / Wet,7.83,7.75,7.75,7.75,7.67,7.75,10.0,10.0,10.0,0.12,0,0,2,TZA
203,Arabica,North America,Guatemala,2014.0,08/21/15,Bourbon,Green,Other,7.83,7.83,7.5,7.92,7.58,7.75,10.0,10.0,10.0,0.1,0,0,1,GTM
204,Arabica,South America,Colombia,2013.0,10/01/14,Caturra,Green,Washed / Wet,7.58,7.5,7.75,7.83,7.92,7.83,10.0,10.0,10.0,0.11,0,0,2,COL
205,Arabica,North America,United States,2012.0,12/11/13,Hawaiian Kona,Bluish-Green,Natural / Dry,7.33,7.92,7.92,7.92,7.92,8.08,10.0,10.0,9.33,0.11,0,1,1,USA
206,Arabica,North America,Mexico,2012.0,09/11/13,Typica,Green,Semi-washed / Semi-pulped,7.83,7.92,7.67,7.83,7.5,7.75,10.0,10.0,10.0,0.12,0,0,1,MEX
207,Arabica,North America,Mexico,2012.0,04/09/13,Bourbon,Green,Washed / Wet,7.83,7.83,7.75,7.67,7.83,7.58,10.0,10.0,10.0,0.12,0,0,0,MEX
208,Arabica,North America,Mexico,2012.0,04/02/13,Bourbon,Bluish-Green,Washed / Wet,7.83,7.92,7.67,7.75,7.5,7.75,10.0,10.0,10.0,0.1,0,0,4,MEX
209,Arabica,Africa,Uganda,2012.0,02/12/13,Other,Green,Natural / Dry,8.17,7.75,7.58,7.67,7.83,7.58,10.0,10.0,10.0,0.13,0,4,29,UGA
210,Arabica,North America,Guatemala,2017.0,06/01/18,Bourbon,Green,Washed / Wet,7.75,7.83,7.58,7.83,7.67,7.75,10.0,10.0,10.0,0.13,0,0,1,GTM
211,Arabica,South America,Colombia,2016.0,08/19/17,Caturra,Green,Washed / Wet,7.83,7.75,7.58,7.67,7.75,7.83,10.0,10.0,10.0,0.0,0,0,2,COL
212,Arabica,North America,Costa Rica,2016.0,08/19/17,Caturra,Bluish-Green,Washed / Wet,7.92,7.75,7.67,7.67,7.5,7.67,10.0,10.0,10.0,0.09,0,0,2,CRI
213,Arabica,North America,Guatemala,2016.0,06/23/17,Caturra,Green,Washed / Wet,7.75,7.75,7.58,8.0,7.67,7.83,10.0,10.0,10.0,0.11,0,0,6,GTM
214,Arabica,North America,Guatemala,2016.0,06/01/17,Caturra,Green,Washed / Wet,7.75,7.92,7.58,7.92,7.67,7.67,10.0,10.0,10.0,0.1,1,0,10,GTM
215,Arabica,North America,Guatemala,2016.0,06/01/17,Bourbon,Green,Washed / Wet,7.58,7.83,7.58,7.83,7.83,7.67,10.0,10.0,10.0,0.1,0,0,2,GTM
216,Arabica,South America,Colombia,2015.0,08/17/16,Caturra,Bluish-Green,Washed / Wet,8.0,7.5,7.5,7.67,8.0,7.83,10.0,10.0,10.0,0.0,0,0,0,COL
217,Arabica,North America,Nicaragua,2015.0,08/02/16,Caturra,Bluish-Green,Natural / Dry,7.67,7.83,7.83,7.5,7.67,7.83,10.0,10.0,10.0,0.12,0,0,0,NIC
218,Arabica,South America,Brazil,2015.0,04/23/16,Catuai,,Natural / Dry,7.67,7.75,7.75,7.67,7.83,7.75,10.0,10.0,10.0,0.0,0,0,16,BRA
219,Arabica,North America,Costa Rica,2014.0,04/09/16,Caturra,Blue-Green,Washed / Wet,7.67,7.75,7.67,7.75,7.5,8.0,10.0,10.0,10.0,0.0,0,0,0,CRI
220,Arabica,Africa,Ethiopia,2014.0,03/25/16,Gesha,Green,Natural / Dry,7.5,7.92,7.58,7.83,7.75,7.83,10.0,10.0,10.0,0.1,0,0,5,ETH
221,Arabica,Africa,Tanzania,2014.0,12/12/15,Other,Green,Washed / Wet,7.92,7.75,7.75,7.75,7.75,7.58,10.0,10.0,10.0,0.13,0,0,0,TZA
222,Arabica,South America,Colombia,2014.0,10/15/15,Other,Green,Washed / Wet,7.67,7.5,7.67,7.42,7.83,8.58,10.0,10.0,10.0,0.12,0,0,4,COL
223,Arabica,North America,Guatemala,2013.0,07/16/15,,Bluish-Green,Washed / Wet,7.67,7.75,7.67,7.75,7.75,7.75,10.0,10.0,10.0,0.11,0,0,0,GTM
224,Arabica,Africa,Kenya,2013.0,11/07/14,SL28,Green,Washed / Wet,7.58,7.75,7.75,7.75,7.75,7.83,10.0,10.0,10.0,0.08,0,0,0,KEN
225,Arabica,South America,Brazil,2012.0,05/20/14,Mundo Novo,Green,Natural / Dry,7.58,7.83,7.75,7.67,7.67,8.0,10.0,10.0,10.0,0.11,0,0,3,BRA
226,Arabica,North America,Guatemala,2013.0,05/09/14,Bourbon,Green,Washed / Wet,7.92,7.75,7.67,7.67,7.83,7.92,10.0,10.0,10.0,0.11,0,0,4,GTM
227,Arabica,North America,El Salvador,2013.0,03/18/14,Bourbon,Bluish-Green,Natural / Dry,8.42,8.08,7.5,7.17,7.58,8.17,9.33,10.0,10.0,0.11,0,0,2,SLV
228,Arabica,South America,Colombia,2012.0,10/19/13,Caturra,Green,Washed / Wet,7.75,7.75,7.75,7.75,7.83,7.75,10.0,10.0,10.0,0.0,0,0,2,COL
229,Arabica,North America,Guatemala,2012.0,03/26/13,Catuai,Bluish-Green,Natural / Dry,7.83,7.5,7.5,8.0,7.83,7.83,10.0,10.0,10.0,0.11,0,0,2,GTM
230,Arabica,Africa,Uganda,2012.0,02/12/13,Other,Green,Washed / Wet,7.83,7.75,7.5,7.83,7.83,7.75,10.0,10.0,10.0,0.11,0,0,1,UGA
231,Arabica,Asia,Indonesia,2017.0,05/24/18,Mandheling,Bluish-Green,Natural / Dry,7.81,7.88,7.56,7.75,7.63,7.75,10.0,10.0,10.0,0.12,0,0,0,IDN
232,Arabica,South America,Colombia,2017.0,11/09/18,Caturra,Green,Washed / Wet,7.83,7.5,7.42,7.5,7.83,8.5,10.0,10.0,10.0,0.0,3,1,3,COL
233,Arabica,Asia,Taiwan,2016.0,05/18/17,Typica,Bluish-Green,Washed / Wet,7.58,7.67,7.67,7.67,7.75,7.83,10.0,10.0,10.0,0.1,0,0,4,TWN
234,Arabica,North America,Guatemala,2016.0,04/27/17,Bourbon,Green,Washed / Wet,8.0,7.75,7.5,7.58,7.92,7.67,10.0,10.0,10.0,0.1,0,0,4,GTM
235,Arabica,South America,Colombia,2014.0,11/05/15,Caturra,,Washed / Wet,7.92,7.75,7.67,7.75,7.67,7.67,10.0,10.0,10.0,0.0,0,0,2,COL
236,Arabica,North America,Guatemala,2014.0,06/16/15,Bourbon,Bluish-Green,Washed / Wet,7.58,7.75,7.67,8.0,7.75,7.67,10.0,10.0,10.0,0.1,0,0,10,GTM
237,Arabica,North America,United States,2012.0,01/24/14,Hawaiian Kona,Green,Natural / Dry,7.83,7.75,7.83,7.83,7.42,8.08,9.33,10.0,10.0,0.11,0,1,9,USA
238,Arabica,North America,Mexico,2012.0,09/04/13,Typica,Green,Washed / Wet,7.67,7.75,7.67,7.75,7.67,7.75,10.0,10.0,10.0,0.11,0,1,10,MEX
239,Arabica,Africa,Ethiopia,2012.0,08/17/13,Other,,Natural / Dry,7.92,7.92,7.83,8.0,7.92,7.92,10.0,10.0,8.67,0.09,0,0,15,ETH
240,Arabica,North America,Costa Rica,2017.0,01/11/19,,,Washed / Wet,7.58,7.75,7.67,7.75,7.83,7.75,10.0,10.0,10.0,0.08,2,1,13,CRI
241,Arabica,Africa,Ethiopia,2017.0,06/05/18,Gesha,Green,Natural / Dry,7.83,7.75,7.67,7.75,7.33,7.75,10.0,10.0,10.0,0.11,11,3,1,ETH
242,Arabica,North America,Honduras,2017.0,05/11/18,Caturra,Green,Washed / Wet,7.42,7.83,7.75,7.92,7.75,7.58,10.0,10.0,10.0,0.1,0,0,5,HND
243,Arabica,North America,Guatemala,2015.0,06/09/16,Caturra,Green,Washed / Wet,7.67,7.83,7.58,7.92,7.75,7.67,10.0,10.0,10.0,0.12,0,0,7,GTM
244,Arabica,South America,Colombia,2014.0,12/18/15,Other,Green,Washed / Wet,7.67,7.67,7.83,7.58,7.58,7.83,10.0,10.0,10.0,0.11,0,2,7,COL
245,Arabica,North America,Guatemala,2014.0,08/08/15,Bourbon,Green,Natural / Dry,7.92,7.67,7.42,7.92,7.75,7.83,10.0,10.0,10.0,0.1,0,0,1,GTM
246,Arabica,North America,Guatemala,2014.0,06/27/15,Bourbon,Green,Other,7.75,7.83,7.5,7.83,7.58,7.67,10.0,10.0,10.0,0.1,0,0,0,GTM
247,Arabica,South America,Colombia,2014.0,05/27/15,,Green,Washed / Wet,7.67,7.75,7.67,7.67,7.67,7.75,10.0,10.0,10.0,0.12,0,0,0,COL
248,Arabica,South America,Colombia,2014.0,05/27/15,Caturra,Green,Natural / Dry,7.58,7.42,7.75,7.92,7.75,7.92,10.0,10.0,10.0,0.12,0,0,0,COL
249,Arabica,South America,Colombia,2014.0,04/08/15,Caturra,Green,Washed / Wet,7.67,7.67,7.5,7.5,7.67,7.67,10.0,10.0,10.0,0.12,0,0,3,COL
250,Arabica,Africa,Ethiopia,2013.0,01/17/15,Other,Green,Natural / Dry,7.75,7.75,7.5,7.58,7.67,7.92,10.0,10.0,10.0,0.09,0,4,40,ETH
251,Arabica,South America,Brazil,2013.0,01/02/15,Yellow Bourbon,Green,Natural / Dry,7.58,7.83,7.67,7.25,8.0,7.75,10.0,10.0,10.0,0.1,0,0,0,BRA
252,Arabica,South America,Colombia,2013.0,06/21/14,Caturra,Green,Washed / Wet,7.67,7.83,7.67,7.75,7.67,7.75,10.0,10.0,10.0,0.11,0,0,1,COL
253,Arabica,Africa,Kenya,2012.0,03/08/14,SL34,Green,Washed / Wet,7.67,7.83,7.5,7.75,7.92,7.67,10.0,10.0,10.0,0.0,0,0,2,KEN
254,Arabica,Asia,Thailand,2012.0,06/21/13,Other,Green,Washed / Wet,7.92,8.17,8.17,8.42,8.08,8.17,8.67,8.67,9.33,0.12,0,0,0,THA
255,Arabica,Africa,Kenya,2012.0,05/31/13,SL28,Bluish-Green,Washed / Wet,7.67,7.75,7.67,7.75,7.83,7.67,10.0,10.0,10.0,0.0,0,0,0,KEN
256,Arabica,Africa,Uganda,2012.0,02/12/13,Other,Green,Washed / Wet,7.92,7.75,7.58,7.67,7.67,7.83,10.0,10.0,10.0,0.1,0,10,26,UGA
257,Arabica,Asia,Thailand,2011.0,08/15/12,,,,7.58,7.75,7.58,7.75,7.58,7.75,10.0,10.0,10.0,0.06,0,0,0,THA
258,Arabica,South America,Brazil,2017.0,10/20/18,Bourbon,Green,Natural / Dry,7.5,7.75,7.58,7.5,7.58,7.5,10.0,10.0,10.0,0.0,0,0,3,BRA
259,Arabica,North America,Mexico,2017.0,07/03/18,Mundo Novo,Green,Washed / Wet,7.83,7.83,7.58,7.92,7.42,7.5,10.0,10.0,10.0,0.11,0,0,5,MEX
260,Arabica,Asia,Thailand,2015.0,10/18/17,Catimor,Bluish-Green,Natural / Dry,7.67,7.75,7.5,7.67,7.67,7.83,10.0,10.0,10.0,0.1,0,0,1,THA
261,Arabica,South America,Brazil,2016.0,08/16/17,Bourbon,Green,Natural / Dry,7.58,7.67,7.67,7.75,7.58,7.83,10.0,10.0,10.0,0.11,2,0,7,BRA
262,Arabica,Asia,Taiwan,2015.0,05/18/17,Typica,Green,Washed / Wet,7.83,7.75,7.83,7.75,7.83,7.75,9.33,10.0,10.0,0.11,0,0,3,TWN
263,Arabica,South America,Colombia,2016.0,02/10/17,,Green,,7.75,7.67,7.5,7.75,7.83,7.75,10.0,10.0,10.0,0.11,0,1,2,COL
264,Arabica,South America,Colombia,2016.0,01/20/17,,,,7.75,7.58,7.5,7.83,7.75,7.92,10.0,10.0,10.0,0.0,3,1,5,COL
265,Arabica,Asia,Taiwan,2014.0,11/06/16,,Blue-Green,Natural / Dry,7.75,7.75,7.58,7.75,7.75,7.67,10.0,10.0,10.0,0.0,0,0,0,TWN
266,Arabica,South America,Colombia,2015.0,08/17/16,,,Washed / Wet,7.92,7.67,7.5,7.83,7.58,7.67,10.0,10.0,10.0,0.0,0,0,0,COL
267,Arabica,South America,Colombia,2014.0,03/11/16,,,Washed / Wet,7.83,7.75,7.58,7.58,7.75,7.75,10.0,10.0,10.0,0.0,0,1,1,COL
268,Arabica,South America,Colombia,2014.0,12/12/15,Caturra,Green,Washed / Wet,7.75,7.58,7.67,7.83,7.83,7.67,10.0,10.0,10.0,0.0,0,0,1,COL
269,Arabica,Asia,Taiwan,2014.0,11/23/15,Typica,Green,Washed / Wet,8.0,7.92,7.92,7.92,7.67,7.33,10.0,10.0,10.0,0.06,0,0,0,TWN
270,Arabica,South America,Colombia,2014.0,01/17/15,Caturra,Green,Natural / Dry,7.67,7.83,7.67,7.75,7.67,7.83,10.0,10.0,10.0,0.12,0,0,3,COL
271,Arabica,North America,Mexico,2012.0,07/03/13,Typica,Blue-Green,Washed / Wet,7.67,7.75,7.58,7.67,7.75,7.83,10.0,10.0,10.0,0.12,0,10,32,MEX
272,Arabica,North America,Mexico,2012.0,06/06/13,Typica,,Washed / Wet,7.5,7.67,7.58,7.83,7.75,7.75,10.0,10.0,10.0,0.11,0,0,2,MEX
273,Arabica,North America,Mexico,2012.0,04/02/13,Typica,Green,Washed / Wet,7.75,7.92,7.83,7.92,7.75,7.67,9.33,10.0,10.0,0.0,0,0,2,MEX
274,Arabica,South America,Colombia,2017.0,06/30/18,Caturra,Green,Washed / Wet,7.92,7.58,7.5,7.83,7.58,7.67,10.0,10.0,10.0,0.0,0,1,6,COL
275,Arabica,South America,Colombia,2016.0,03/14/18,Caturra,Green,,7.83,7.67,7.5,7.75,7.75,7.75,10.0,10.0,10.0,0.0,2,1,0,COL
276,Arabica,North America,Costa Rica,2015.0,06/06/17,Caturra,Blue-Green,Washed / Wet,7.67,7.67,7.75,7.67,7.5,7.75,10.0,10.0,10.0,0.0,0,0,0,CRI
277,Arabica,North America,Guatemala,2016.0,05/23/17,Bourbon,Green,Washed / Wet,7.75,7.75,7.5,7.75,7.83,7.58,10.0,10.0,10.0,0.11,7,0,6,GTM
278,Arabica,Asia,Taiwan,2016.0,02/22/17,,,,7.75,7.67,7.5,7.75,7.75,7.67,10.0,10.0,10.0,0.0,0,0,0,TWN
279,Arabica,South America,Brazil,2015.0,10/07/16,Yellow Bourbon,Green,Natural / Dry,7.25,7.58,7.42,8.0,7.75,7.83,10.0,10.0,10.0,0.0,0,0,0,BRA
280,Arabica,Asia,Taiwan,2014.0,04/29/16,Typica,Green,Washed / Wet,7.67,7.75,7.67,7.75,7.42,7.75,10.0,10.0,10.0,0.0,0,0,1,TWN
281,Arabica,Africa,Ethiopia,2014.0,03/30/16,,Green,Natural / Dry,7.75,7.75,7.67,7.67,7.58,7.67,10.0,10.0,10.0,0.12,0,0,4,ETH
282,Arabica,South America,Brazil,2014.0,10/16/15,Bourbon,Green,Semi-washed / Semi-pulped,7.67,7.67,7.58,7.5,7.83,8.17,10.0,10.0,9.33,0.0,0,0,1,BRA
283,Arabica,North America,Costa Rica,2013.0,06/09/15,Catuai,Green,Washed / Wet,7.83,7.42,7.5,7.83,7.75,7.83,10.0,10.0,10.0,0.1,0,0,3,CRI
284,Arabica,North America,Guatemala,2014.0,05/22/15,Bourbon,Green,Washed / Wet,7.58,7.83,7.33,8.0,7.58,7.75,10.0,10.0,10.0,0.1,0,0,1,GTM
285,Arabica,South America,Brazil,2013.0,12/26/14,Yellow Bourbon,Green,Natural / Dry,7.92,7.5,7.33,7.67,8.17,7.5,10.0,10.0,10.0,0.1,0,0,0,BRA
286,Arabica,South America,Ecuador,2013.0,10/04/14,,Bluish-Green,Natural / Dry,7.5,7.67,7.58,7.75,7.83,7.83,10.0,10.0,10.0,0.09,0,0,0,ECU
287,Arabica,South America,Colombia,2013.0,09/03/14,Caturra,Green,Washed / Wet,7.67,7.58,7.58,7.83,7.58,7.67,10.0,10.0,10.0,0.11,0,0,1,COL
288,Arabica,North America,Guatemala,2013.0,04/26/14,Bourbon,Green,Washed / Wet,7.5,7.83,7.5,7.83,7.83,7.67,10.0,10.0,10.0,0.11,0,0,3,GTM
289,Arabica,North America,Mexico,2012.0,07/26/13,Bourbon,Green,Natural / Dry,7.67,8.0,7.67,7.42,7.67,7.5,10.0,10.0,10.0,0.1,0,0,2,MEX
290,Arabica,North America,Mexico,2012.0,06/06/13,Pacas,,Natural / Dry,7.67,7.58,7.5,7.75,7.75,7.75,10.0,10.0,10.0,0.11,0,0,4,MEX
291,Arabica,South America,Brazil,2011.0,12/20/12,Yellow Bourbon,Green,Semi-washed / Semi-pulped,7.83,7.83,7.58,7.67,7.5,7.58,10.0,10.0,10.0,0.12,0,0,3,BRA
292,Arabica,Asia,Thailand,2011.0,09/19/12,,,,7.75,7.75,7.58,8.0,7.67,7.58,10.0,10.0,10.0,0.02,0,0,2,THA
293,Arabica,Asia,Thailand,2011.0,08/15/12,,,,7.5,7.83,7.58,7.58,7.75,7.83,10.0,10.0,10.0,0.01,0,0,0,THA
294,Arabica,Africa,Ethiopia,2010.0,06/17/11,,,,7.58,7.83,7.58,8.0,7.83,7.5,10.0,10.0,10.0,0.1,0,0,3,ETH
295,Arabica,Africa,Kenya,,01/11/19,SL28,Green,Washed / Wet,7.75,7.58,7.5,7.58,7.75,7.75,10.0,10.0,10.0,0.11,0,0,2,KEN
296,Arabica,South America,Brazil,2017.0,10/20/18,Bourbon,Green,Natural / Dry,7.67,7.67,7.58,7.75,7.67,7.67,10.0,10.0,10.0,0.11,0,0,5,BRA
297,Arabica,South America,Colombia,2017.0,09/28/18,Caturra,Green,Washed / Wet,7.83,7.83,7.58,7.58,7.58,7.58,10.0,10.0,10.0,0.11,0,0,1,COL
298,Arabica,Asia,Taiwan,2016.0,06/06/18,Typica,Green,Natural / Dry,7.67,7.67,7.58,7.58,7.67,7.83,10.0,10.0,10.0,0.0,0,0,0,TWN
299,Arabica,South America,Colombia,2016.0,02/15/18,,Green,Washed / Wet,7.92,7.75,7.5,7.67,7.75,7.5,10.0,10.0,10.0,0.0,0,1,4,COL
300,Arabica,Asia,China,2015.0,04/06/17,Catimor,Green,Washed / Wet,7.83,7.75,7.67,7.5,7.58,7.67,10.0,10.0,10.0,0.1,1,0,2,CHN
301,Arabica,South America,Colombia,2015.0,11/26/16,Caturra,Green,Natural / Dry,7.75,7.67,7.5,7.67,7.58,7.83,10.0,10.0,10.0,0.0,0,0,0,COL
302,Arabica,Africa,Uganda,2013.0,06/30/15,Bourbon,Green,Natural / Dry,8.0,7.92,7.58,7.75,7.33,7.5,10.0,10.0,10.0,0.12,0,0,0,UGA
303,Arabica,North America,United States,2013.0,06/09/15,Other,Green,Washed / Wet,7.83,7.83,7.83,7.67,8.0,8.17,9.33,9.33,10.0,0.12,0,0,1,USA
304,Arabica,South America,Colombia,2014.0,02/05/15,Caturra,Green,Washed / Wet,7.67,7.67,7.67,7.92,7.5,7.67,10.0,10.0,10.0,0.0,0,0,5,COL
